WP	WO	TC	sequence	scope	est-min
OK-FTP/H-21 BRIDGE		53-882-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE	5570532		1	MECH	2.500000
OK-FTP/H-21 BRIDGE	5570552		1	MECH-LDG	2.000000
OK-FTP/H-21 BRIDGE	5570553		1	MECH	1.500000
OK-FTP/H-21 BRIDGE	5570554		1	MECH	2.000000
OK-FTP/H-21 BRIDGE	5570558		1	MECH	12.000000
OK-FTP/H-21 BRIDGE	5570568		1	NDT	0.400000
OK-FTP/H-21 BRIDGE	5570568		1	MECH-EXT	60.000000
OK-FTP/H-21 BRIDGE	5570568		1	SHM	30.000000
OK-FTP/H-21 BRIDGE		27-224-00	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		27-222-02	2	MECH	0.400000
OK-FTP/H-21 BRIDGE		27-216-00	2	MECH	0.700000
OK-FTP/H-21 BRIDGE		27-215-03	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		28-030-02	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		28-030-01	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		28-010-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		27-225-02	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		27-225-01	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		28-070-00	2	MECH	2.000000
OK-FTP/H-21 BRIDGE		28-060-03	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		28-050-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		28-050-00	3	MECH	0.166666
OK-FTP/H-21 BRIDGE		28-054-00	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		28-020-02	2	MECH	1.000000
OK-FTP/H-21 BRIDGE		28-020-01	2	MECH	1.000000
OK-FTP/H-21 BRIDGE		28-060-02	2	MECH	0.250000
OK-FTP/H-21 BRIDGE		29-080-00	2	MECH	0.700000
OK-FTP/H-21 BRIDGE		71-000-01-COMP	2	MECH	1.000000
OK-FTP/H-21 BRIDGE		71-000-01-COMP	2	RUNH	0.500000
OK-FTP/H-21 BRIDGE		71-000-01-COMP	4	MECH	6.000000
OK-FTP/H-21 BRIDGE		71-000-01-COMP	5	MECH	0.016666
OK-FTP/H-21 BRIDGE		71-000-01-COMP	6	MECH	4.000000
OK-FTP/H-21 BRIDGE		71-000-01-COMP	7	AVIO	0.500000
OK-FTP/H-21 BRIDGE		71-000-01-COMP	7	MECH	0.500000
OK-FTP/H-21 BRIDGE		71-000-01-COMP	8	MECH	0.500000
OK-FTP/H-21 BRIDGE		71-000-01-COMP	8	AVIO	0.500000
OK-FTP/H-21 BRIDGE		71-000-01-COMP	9	MECH	0.500000
OK-FTP/H-21 BRIDGE		71-000-01-COMP	10	MECH	0.500000
OK-FTP/H-21 BRIDGE		71-000-01-COMP	11	MECH	30.000000
OK-FTP/H-21 BRIDGE		54-020-01	2		0.300000
OK-FTP/H-21 BRIDGE		78-011-01	2	MECH	0.000000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	3	MECH	1.000000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	4	MECH	1.000000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	5	MECH	2.000000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	6	MECH	28.000000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	6	MECH	0.500000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	7	MECH	0.500000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	7	AVIO	0.500000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	8	MECH	0.500000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	8	AVIO	0.500000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	9	MECH	0.500000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	10	MECH	0.500000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	11	MECH	4.000000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	12	MECH	0.500000
OK-FTP/H-21 BRIDGE		71-000-02-COMP	12	RUNH	0.500000
OK-FTP/H-21 BRIDGE		31-160-01	2	AVIO	0.250000
OK-FTP/H-21 BRIDGE		31-020-00	2	AVIO	0.300000
OK-FTP/H-21 BRIDGE		31-050-00	2	AVIO	0.300000
OK-FTP/H-21 BRIDGE		31-040-00	2	AVIO	1.500000
OK-FTP/H-21 BRIDGE		32-030-02	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		31-160-02	2	AVIO	0.250000
OK-FTP/H-21 BRIDGE		31-140-00	2	AVIO	0.500000
OK-FTP/H-21 BRIDGE		32-085-00	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		32-060-00	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		32-030-01	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		32-240-00	2	MECH	0.400000
OK-FTP/H-21 BRIDGE		32-080-00	2	MECH	0.400000
OK-FTP/H-21 BRIDGE		32-070-00	2	MECH	0.400000
OK-FTP/H-21 BRIDGE		32-270-02	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		32-270-01	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		32-220-00	2	MECH	0.900000
OK-FTP/H-21 BRIDGE		32-200-00	2	MECH	0.600000
OK-FTP/H-21 BRIDGE		32-350-00	2	MECH	0.066666
OK-FTP/H-21 BRIDGE		32-360-00	2	MECH	0.066666
OK-FTP/H-21 BRIDGE		32-300-00	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		32-430-00	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		33-090-01	2	AVIO	0.100000
OK-FTP/H-21 BRIDGE	5567024		1	MECH-INT	6.000000
OK-FTP/H-21 BRIDGE		34-140-00	2	AVIO	0.200000
OK-FTP/H-21 BRIDGE		35-050-00	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		35-010-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		47-200-00	2	MECH	0.250000
OK-FTP/H-21 BRIDGE		38-100-00	2	MECH	0.250000
OK-FTP/H-21 BRIDGE		38-030-00	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		38-060-00	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		49-010-00	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		47-220-00	2	MECH	3.000000
OK-FTP/H-21 BRIDGE		47-210-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		49-140-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		49-102-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		52-040-00	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		52-030-00	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		52-090-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		52-050-00	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		52-120-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		52-100-00	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		52-020-00	2	MECH	0.600000
OK-FTP/H-21 BRIDGE		52-010-00	2	MECH	0.600000
OK-FTP/H-21 BRIDGE		52-232-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		52-202-00	2	MECH	0.400000
OK-FTP/H-21 BRIDGE		52-200-00	2	MECH	0.450000
OK-FTP/H-21 BRIDGE		52-130-00	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		52-242-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		52-262-00	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		52-222-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		52-263-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		71-010-01	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		56-010-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		56-030-00	2	MECH	0.250000
OK-FTP/H-21 BRIDGE		52-390-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		71-010-02	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		72-020-01	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		56-050-00	2	MECH	0.250000
OK-FTP/H-21 BRIDGE		72-020-02	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		73-010-01	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		72-320-02	2	MECH	0.150000
OK-FTP/H-21 BRIDGE		73-020-01	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		73-010-02	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		73-020-02	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		72-320-01	2	MECH	0.150000
OK-FTP/H-21 BRIDGE		78-070-02	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		78-060-01	2	MECH	2.000000
OK-FTP/H-21 BRIDGE		78-120-02	2	MECH	0.016666
OK-FTP/H-21 BRIDGE		78-100-01	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		78-110-01	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		78-100-02	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		78-070-01	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		78-060-02	2	MECH	2.000000
OK-FTP/H-21 BRIDGE		80-010-02	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		79-010-01	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		79-040-01	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		79-010-02	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		78-120-01	2	MECH	0.016666
OK-FTP/H-21 BRIDGE		78-110-02	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		80-010-01	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		79-040-02	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		53-390-00	2		2.000000
OK-FTP/H-21 BRIDGE		53-380-00	2		2.000000
OK-FTP/H-21 BRIDGE		25-330-00	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		25-160-00	2	MECH	0.100000
OK-FTP/H-21 BRIDGE	5520475		1	AVIO	1.000000
OK-FTP/H-21 BRIDGE	5565016		1	MECH	2.000000
OK-FTP/H-21 BRIDGE	5541462		1	MECH	0.250000
OK-FTP/H-21 BRIDGE	5528919		1	AVIO	4.250000
OK-FTP/H-21 BRIDGE	5544025		2	MECH	0.833333
OK-FTP/H-21 BRIDGE	5544025		3	MECH	3.000000
OK-FTP/H-21 BRIDGE	5544025		4	MECH	0.500000
OK-FTP/H-21 BRIDGE	5520557		1	MECH	13.500000
OK-FTP/H-21 BRIDGE	5520573		1	MECH	6.000000
OK-FTP/H-21 BRIDGE	5520573		1	KLE	18.250000
OK-FTP/H-21 BRIDGE	5520379		1	AVIO	10.000000
OK-FTP/H-21 BRIDGE	5550766		4	MECH	20.000000
OK-FTP/H-21 BRIDGE	5550794		1	MECH-EXT	1.000000
OK-FTP/H-21 BRIDGE	5544331		1	SHM	2.000000
OK-FTP/H-21 BRIDGE	5567016		1	COM	1.000000
OK-FTP/H-21 BRIDGE		28-060-01	2	MECH	0.250000
OK-FTP/H-21 BRIDGE		28-115-00	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		29-070-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		29-050-02	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		29-030-01	2	MECH	0.400000
OK-FTP/H-21 BRIDGE		29-090-00	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		29-100-00	2	MECH	0.100000
OK-FTP/H-21 BRIDGE		29-050-01	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		29-030-02	2	MECH	0.400000
OK-FTP/H-21 BRIDGE	5567019		1	COM	1.000000
OK-FTP/H-21 BRIDGE		30-010-00	2	MECH	0.250000
OK-FTP/H-21 BRIDGE		29-270-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		29-220-00	2	MECH	0.400000
OK-FTP/H-21 BRIDGE		29-210-00	2	MECH	0.400000
OK-FTP/H-21 BRIDGE	5567020		1	COM	0.000000
OK-FTP/H-21 BRIDGE	5567021		1	COM	1.000000
OK-FTP/H-21 BRIDGE	5567022		1	COM	0.000000
OK-FTP/H-21 BRIDGE	5567029		1	SHM	2.500000
OK-FTP/H-21 BRIDGE	5567029		1	MECH-EXT	1.000000
OK-FTP/H-21 BRIDGE	5567030		1	AVIO	2.000000
OK-FTP/H-21 BRIDGE	5567030		1	RUNL	2.000000
OK-FTP/H-21 BRIDGE		52-410-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE	5567036		1	SHM	1.500000
OK-FTP/H-21 BRIDGE	5567036		1	MECH-EXT	1.000000
OK-FTP/H-21 BRIDGE	5567036		2	SHM	1.500000
OK-FTP/H-21 BRIDGE	5567036		2	MECH-EXT	0.600000
OK-FTP/H-21 BRIDGE	5567039		1	SHM	1.000000
OK-FTP/H-21 BRIDGE	5567039		1	MECH-EXT	1.000000
OK-FTP/H-21 BRIDGE	5567039		2	SHM	1.000000
OK-FTP/H-21 BRIDGE	5567039		2	MECH-EXT	1.000000
OK-FTP/H-21 BRIDGE	5567040		1	MECH-LDG	11.000000
OK-FTP/H-21 BRIDGE		52-360-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE	5567044		1	MECH-INT	0.500000
OK-FTP/H-21 BRIDGE	5567044		2	MECH-INT	0.500000
OK-FTP/H-21 BRIDGE	5567044		3	PAINT	1.000000
OK-FTP/H-21 BRIDGE	5567042		1	SHM	10.000000
OK-FTP/H-21 BRIDGE		53-110-00	2		0.800000
OK-FTP/H-21 BRIDGE		53-050-00	2		1.000000
OK-FTP/H-21 BRIDGE	5567048		1	SHM	60.000000
OK-FTP/H-21 BRIDGE	5567048		1	COM	12.000000
OK-FTP/H-21 BRIDGE	5567048		1	MECH-INT	20.000000
OK-FTP/H-21 BRIDGE	5567048		1	MECH-LDG	18.000000
OK-FTP/H-21 BRIDGE	5567048		7	MECH-INT	20.000000
OK-FTP/H-21 BRIDGE	5567048		7	MECH-INT	16.000000
OK-FTP/H-21 BRIDGE	5567049		1	SHM	48.000000
OK-FTP/H-21 BRIDGE	5567049		1	COM	12.000000
OK-FTP/H-21 BRIDGE	5567049		1	ENG	1.000000
OK-FTP/H-21 BRIDGE	5567049		1	MECH-LDG	15.000000
OK-FTP/H-21 BRIDGE	5567049		3	COM	10.000000
OK-FTP/H-21 BRIDGE	5567050		1	MECH-LDG	4.500000
OK-FTP/H-21 BRIDGE	5567054		1	MECH-EXT	1.500000
OK-FTP/H-21 BRIDGE	5567057		1	COM	4.000000
OK-FTP/H-21 BRIDGE	5567057		1	MECH-EXT	0.250000
OK-FTP/H-21 BRIDGE	5567057		2	COM	4.000000
OK-FTP/H-21 BRIDGE	5567057		2	MECH-EXT	0.250000
OK-FTP/H-21 BRIDGE	5567056		1	MECH-INT	3.000000
OK-FTP/H-21 BRIDGE	5567056		2	MECH-INT	0.500000
OK-FTP/H-21 BRIDGE	5567056		3	MECH-INT	0.500000
OK-FTP/H-21 BRIDGE	5567056		4	PAINT	1.000000
OK-FTP/H-21 BRIDGE	5567062		1	COM	4.000000
OK-FTP/H-21 BRIDGE	5567062		1	MECH-EXT	0.500000
OK-FTP/H-21 BRIDGE	5567059		1	MECH-EXT	0.000000
OK-FTP/H-21 BRIDGE	5567068		1	MECH-EXT	2.750000
OK-FTP/H-21 BRIDGE	5567071		1	MECH-INT	2.500000
OK-FTP/H-21 BRIDGE	5567077		1	MECH-EXT	9.000000
OK-FTP/H-21 BRIDGE	5567082		1	MECH-LDG	3.000000
OK-FTP/H-21 BRIDGE	5567082		2	MECH-LDG	2.000000
OK-FTP/H-21 BRIDGE	5567082		3	MECH-LDG	0.500000
OK-FTP/H-21 BRIDGE	5567082		3	MECH-ENG	1.333333
OK-FTP/H-21 BRIDGE		35-040-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE	5567086		1	MECH-EXT	3.000000
OK-FTP/H-21 BRIDGE	5567086		2	MECH-EXT	3.000000
OK-FTP/H-21 BRIDGE	5567090		1	MECH-LDG	1.500000
OK-FTP/H-21 BRIDGE	5567090		2	MECH-LDG	2.000000
OK-FTP/H-21 BRIDGE	5567081		1	MECH-EXT	30.000000
OK-FTP/H-21 BRIDGE	5567081		3	NDT	0.000000
OK-FTP/H-21 BRIDGE	5567092		1	MECH-EXT	2.000000
OK-FTP/H-21 BRIDGE	5567123		1	SHM	30.000000
OK-FTP/H-21 BRIDGE	5567123		1	LAK	2.000000
OK-FTP/H-21 BRIDGE	5567123		1	MECH	4.000000
OK-FTP/H-21 BRIDGE	5567123		11	MECH-EXT	1.000000
OK-FTP/H-21 BRIDGE	5567123		12	MECH-EXT	0.500000
OK-FTP/H-21 BRIDGE	5567124		1	MECH	10.000000
OK-FTP/H-21 BRIDGE	5567126		1	MECH-EXT	0.000000
OK-FTP/H-21 BRIDGE	5567134		1	MECH	4.000000
OK-FTP/H-21 BRIDGE	5567135		1	MECH	8.000000
OK-FTP/H-21 BRIDGE	5567137		1	MECH	8.000000
OK-FTP/H-21 BRIDGE	5567140		1	AVIO	1.500000
OK-FTP/H-21 BRIDGE	5567140		2	AVIO	0.750000
OK-FTP/H-21 BRIDGE	5567140		3	AVIO	3.000000
OK-FTP/H-21 BRIDGE	5567145		1	MECH-EXT	0.500000
OK-FTP/H-21 BRIDGE	5567157		1	MECH-EXT	1.000000
OK-FTP/H-21 BRIDGE	5567157		2	PAINT	1.000000
OK-FTP/H-21 BRIDGE	5567173		1	MECH-LDG	1.000000
OK-FTP/H-21 BRIDGE	5567173		2	MECH-LDG	1.500000
OK-FTP/H-21 BRIDGE	5567173		3	MECH-LDG	1.000000
OK-FTP/H-21 BRIDGE	5567173		4	MECH-LDG	2.000000
OK-FTP/H-21 BRIDGE	5567173		5	MECH-LDG	1.000000
OK-FTP/H-21 BRIDGE	5567180		1	AVIO	8.000000
OK-FTP/H-21 BRIDGE	5567180		2	AVIO	2.000000
OK-FTP/H-21 BRIDGE		26-290-00	2	MECH	1.000000
OK-FTP/H-21 BRIDGE	5567227		1	MECH-LDG	2.500000
OK-FTP/H-21 BRIDGE	5567227		1	MECH-INT	6.000000
OK-FTP/H-21 BRIDGE	5567252		2	MECH	2.000000
OK-FTP/H-21 BRIDGE	5567252		3	MECH	1.000000
OK-FTP/H-21 BRIDGE	5567252		4	MECH	1.000000
OK-FTP/H-21 BRIDGE	5567255		1	KLE	2.000000
OK-FTP/H-21 BRIDGE	5567255		2	SHM	6.000000
OK-FTP/H-21 BRIDGE	5567255		2	MECH-EXT	2.000000
OK-FTP/H-21 BRIDGE	5567261		1	MECH-LDG	2.500000
OK-FTP/H-21 BRIDGE	5567261		1	MECH-INT	0.016666
OK-FTP/H-21 BRIDGE	5567264		1	MECH-LDG	0.750000
OK-FTP/H-21 BRIDGE	5567270		1	MECH-EXT	0.750000
OK-FTP/H-21 BRIDGE	5567277		10	UPH	25.000000
OK-FTP/H-21 BRIDGE	5567277		11	UPH	25.000000
OK-FTP/H-21 BRIDGE		53-858-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE	5567343		1	MECH-EXT	8.000000
OK-FTP/H-21 BRIDGE	5567364		1	MECH-EXT	11.000000
OK-FTP/H-21 BRIDGE	5567408		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5567408		1	NDT	1.000000
OK-FTP/H-21 BRIDGE	5567408		2	MECH-INT	1.500000
OK-FTP/H-21 BRIDGE	5567408		3	MECH-INT	1.500000
OK-FTP/H-21 BRIDGE		53-854-02	2	MECH	0.333333
OK-FTP/H-21 BRIDGE		53-856-01	2	MECH	0.333333
OK-FTP/H-21 BRIDGE	5566972		1	MECH	12.000000
OK-FTP/H-21 BRIDGE	5566972		2	MECH	4.000000
OK-FTP/H-21 BRIDGE	5566986		1	MECH-INT	1.000000
OK-FTP/H-21 BRIDGE	5566992		1	MECH-EXT	12.000000
OK-FTP/H-21 BRIDGE	5566997		1	MECH-LDG	1.500000
OK-FTP/H-21 BRIDGE	5567001		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5567002		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5567008		1	KOM	0.016666
OK-FTP/H-21 BRIDGE	5567012		1	COM	1.000000
OK-FTP/H-21 BRIDGE	5567011		1	SHM	2.000000
OK-FTP/H-21 BRIDGE	5569847		1	SHM	5.000000
OK-FTP/H-21 BRIDGE	5569847		1	MECH-EXT	5.000000
OK-FTP/H-21 BRIDGE	5569847		2	MECH-EXT	1.000000
OK-FTP/H-21 BRIDGE	5569850		1	MECH-EXT	2.000000
OK-FTP/H-21 BRIDGE	5569853		1	MECH-LDG	1.000000
OK-FTP/H-21 BRIDGE	5569857		1	LDG	2.000000
OK-FTP/H-21 BRIDGE	5541003		1	LM2	0.100000
OK-FTP/H-21 BRIDGE	5541003		1	AV2	0.100000
OK-FTP/H-21 BRIDGE	5541018		1	LM2	0.100000
OK-FTP/H-21 BRIDGE	5541018		1	AV2	0.100000
OK-FTP/H-21 BRIDGE	5541043		1	LM2	0.100000
OK-FTP/H-21 BRIDGE	5541043		1	AV2	0.100000
OK-FTP/H-21 BRIDGE	5541045		1	LM2	0.100000
OK-FTP/H-21 BRIDGE	5541045		1	AV2	0.100000
OK-FTP/H-21 BRIDGE	5541054		1	LM2	0.100000
OK-FTP/H-21 BRIDGE	5541054		1	AV2	0.100000
OK-FTP/H-21 BRIDGE	5541056		1	LM2	0.100000
OK-FTP/H-21 BRIDGE	5541056		1	AV2	0.100000
OK-FTP/H-21 BRIDGE	5542427		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542436		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542442		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542448		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542450		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542588		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542594		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542595		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542598		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542604		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542617		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542620		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542622		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542625		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542627		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542629		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542631		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542635		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542636		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542637		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542652		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542653		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542654		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5542659		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5544040		1	LM1	0.050000
OK-FTP/H-21 BRIDGE	5566939		1	SHM	12.000000
OK-FTP/H-21 BRIDGE		25-130-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		25-380-00	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		26-090-00	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		26-340-00	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		26-370-00	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		26-400-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		27-107-00	2	MECH	0.200000
OK-FTP/H-21 BRIDGE		27-144-00	2	MECH	0.250000
OK-FTP/H-21 BRIDGE		27-162-00	2	MECH	0.050000
OK-FTP/H-21 BRIDGE		29-230-00	2	MECH	0.300000
OK-FTP/H-21 BRIDGE		29-250-00	2	MECH	0.500000
OK-FTP/H-21 BRIDGE		31-120-00	2	AVIO	1.000000
OK-FTP/H-21 BRIDGE		33-010-00	2	AVIO	0.033333
OK-FTP/H-21 BRIDGE		33-020-00	2	AVIO	0.150000
OK-FTP/H-21 BRIDGE		33-055-00	2	AVIO	1.500000
OK-FTP/H-21 BRIDGE		33-060-00	2	AVIO	0.250000
OK-FTP/H-21 BRIDGE	5570668		1	MECH-EXT	60.000000
OK-FTP/H-21 BRIDGE	5570668		1	SHM	30.000000
OK-FTP/H-21 BRIDGE	5570669		1	MECH	16.000000
OK-FTP/H-21 BRIDGE	5570669		3	MECH	3.000000
OK-FTP/H-21 BRIDGE	5570742		1	MECH	2.500000
OK-FTP/H-21 BRIDGE	5570855		1	SHM	1.000000
OK-FTP/H-21 BRIDGE	5570773		1	LAK	6.000000
OK-FTP/H-21 BRIDGE	5570786		1	COM	12.000000
OK-FTP/H-21 BRIDGE	5570796		2	MECH-INT	5.000000
OK-FTP/H-21 BRIDGE	5570809		1	COM	24.000000
OK-FTP/H-21 BRIDGE	5570810		1	MECH	2.500000
OK-FTP/H-21 BRIDGE	5570810		2	MECH	0.500000
OK-FTP/H-21 BRIDGE		34-460-00-COMP	2	AVIO	1.000000
OK-FTP/H-21 BRIDGE	5570848		1	MECH-EXT	1.000000
OK-FTP/H-21 BRIDGE	5570889		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570904		1	MECH-INT	0.500000
OK-FTP/H-21 BRIDGE	5570916		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570917		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570918		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570915		1	MECH-EXT	60.000000
OK-FTP/H-21 BRIDGE	5570915		5	KLE	0.000000
OK-FTP/H-21 BRIDGE	5570925		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570926		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570927		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570928		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570929		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570930		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570931		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570932		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5570934		1	MECH-EXT	60.000000
OK-FTP/H-21 BRIDGE	5545671		2	MECH	3.000000
OK-FTP/H-21 BRIDGE	5545671		3	NDT	2.000000
OK-FTP/H-21 BRIDGE	5545671		4	MECH	3.000000
OK-FTP/H-21 BRIDGE	5570953		1	MECH-INT	6.000000
OK-FTP/H-21 BRIDGE	5570953		2	MECH-INT	1.500000
OK-FTP/H-21 BRIDGE	5570953		3	MECH-INT	12.000000
OK-FTP/H-21 BRIDGE	5570960		1	MECH-INT	0.250000
OK-FTP/H-21 BRIDGE	5572300		1	SHM	5.000000
OK-FTP/H-21 BRIDGE	5572302		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5572303		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5572303		2	MECH-INT	10.000000
OK-FTP/H-21 BRIDGE	5572303		4	MECH-INT	5.000000
OK-FTP/H-21 BRIDGE	5572304		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5572305		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5572306		1	SHM	8.000000
OK-FTP/H-21 BRIDGE	5572307		1	SHM	8.000000
OK-FTP/H-21 BRIDGE		34-030-00	2	AVIO	0.500000
OK-FTP/H-21 BRIDGE		34-060-00	2	AVIO	0.500000
OK-FTP/H-21 BRIDGE		34-060-10	2	AVIO	5.000000
OK-FTP/H-21 BRIDGE		34-070-00	2	AVIO	0.050000
OK-FTP/H-21 BRIDGE	5565168		1	MECH	4.000000
